utterance_id,category,raw_utt_label,binary_label,is_partial_spoof
1334_135589_000030_000000_f,fully_fake,2,1,0
1334_135589_000031_000000_f,fully_fake,2,1,0
1334_135589_000032_000000_f,fully_fake,2,1,0
1334_135589_000036_000000_f,fully_fake,2,1,0
1334_135589_000038_000000_f,fully_fake,2,1,0
1334_135589_000038_000001_f,fully_fake,2,1,0
1334_135589_000039_000000_f,fully_fake,2,1,0
1334_135589_000041_000000_f,fully_fake,2,1,0
1334_135589_000042_000000_f,fully_fake,2,1,0
1334_135589_000047_000002_f,fully_fake,2,1,0
1334_135589_000048_000000_f,fully_fake,2,1,0
1334_135589_000050_000000_f,fully_fake,2,1,0
1334_135589_000052_000000_f,fully_fake,2,1,0
1334_135589_000052_000001_f,fully_fake,2,1,0
1334_135589_000052_000002_f,fully_fake,2,1,0
1334_135589_000053_000000_f,fully_fake,2,1,0
1334_135589_000054_000000_f,fully_fake,2,1,0
1334_135589_000054_000001_f,fully_fake,2,1,0
1334_135589_000055_000000_f,fully_fake,2,1,0
1334_135589_000055_000002_f,fully_fake,2,1,0
1334_135589_000055_000003_f,fully_fake,2,1,0
1334_135589_000055_000005_f,fully_fake,2,1,0
1334_135589_000056_000001_f,fully_fake,2,1,0
1334_135589_000057_000001_f,fully_fake,2,1,0
1334_135589_000058_000000_f,fully_fake,2,1,0
1334_135589_000059_000001_f,fully_fake,2,1,0
1334_135589_000059_000002_f,fully_fake,2,1,0
1334_135589_000059_000004_f,fully_fake,2,1,0
1334_135589_000060_000001_f,fully_fake,2,1,0
1334_135589_000061_000000_f,fully_fake,2,1,0
1334_135589_000062_000001_f,fully_fake,2,1,0
1334_135589_000062_000002_f,fully_fake,2,1,0
1334_135589_000062_000003_f,fully_fake,2,1,0
1334_135589_000063_000001_f,fully_fake,2,1,0
1334_135589_000065_000000_f,fully_fake,2,1,0
1334_135589_000067_000000_f,fully_fake,2,1,0
1334_135589_000068_000000_f,fully_fake,2,1,0
1334_135589_000068_000001_f,fully_fake,2,1,0
1334_135589_000068_000002_f,fully_fake,2,1,0
1334_135589_000068_000003_f,fully_fake,2,1,0
1334_135589_000069_000000_f,fully_fake,2,1,0
1334_135589_000069_000001_f,fully_fake,2,1,0
1334_135589_000069_000002_f,fully_fake,2,1,0
1334_135589_000071_000000_f,fully_fake,2,1,0
1334_135589_000071_000001_f,fully_fake,2,1,0
1334_135589_000073_000000_f,fully_fake,2,1,0
1334_135589_000073_000001_f,fully_fake,2,1,0
1334_135589_000075_000000_f,fully_fake,2,1,0
1334_135589_000075_000001_f,fully_fake,2,1,0
1334_135589_000078_000000_f,fully_fake,2,1,0
1334_135589_000079_000000_f,fully_fake,2,1,0
1334_135589_000079_000001_f,fully_fake,2,1,0
1334_135589_000081_000000_f,fully_fake,2,1,0
1334_135589_000084_000001_f,fully_fake,2,1,0
1334_135589_000085_000003_f,fully_fake,2,1,0
1334_135589_000086_000001_f,fully_fake,2,1,0
1334_135589_000088_000001_f,fully_fake,2,1,0
1334_135589_000089_000000_f,fully_fake,2,1,0
1334_135589_000090_000000_f,fully_fake,2,1,0
1334_135589_000090_000001_f,fully_fake,2,1,0
1334_135589_000092_000000_f,fully_fake,2,1,0
1334_135589_000092_000003_f,fully_fake,2,1,0
1334_135589_000092_000005_f,fully_fake,2,1,0
1334_135589_000093_000000_f,fully_fake,2,1,0
1502_122615_000001_000000_f,fully_fake,2,1,0
1502_122615_000004_000001_f,fully_fake,2,1,0
1502_122615_000005_000000_f,fully_fake,2,1,0
1502_122615_000006_000002_f,fully_fake,2,1,0
1502_122615_000007_000001_f,fully_fake,2,1,0
1502_122615_000008_000001_f,fully_fake,2,1,0
1502_122615_000008_000002_f,fully_fake,2,1,0
1502_122615_000008_000003_f,fully_fake,2,1,0
1502_122615_000009_000000_f,fully_fake,2,1,0
1502_122615_000011_000000_f,fully_fake,2,1,0
1502_122615_000012_000000_f,fully_fake,2,1,0
1502_122615_000013_000001_f,fully_fake,2,1,0
1502_122615_000013_000004_f,fully_fake,2,1,0
1502_122615_000014_000000_f,fully_fake,2,1,0
1502_122615_000016_000001_f,fully_fake,2,1,0
1502_122615_000017_000004_f,fully_fake,2,1,0
1502_122615_000021_000000_f,fully_fake,2,1,0
1502_122615_000022_000000_f,fully_fake,2,1,0
1502_122615_000026_000000_f,fully_fake,2,1,0
1502_122615_000027_000003_f,fully_fake,2,1,0
1502_122615_000029_000001_f,fully_fake,2,1,0
1502_122615_000029_000002_f,fully_fake,2,1,0
1502_122615_000030_000000_f,fully_fake,2,1,0
1502_122615_000033_000001_f,fully_fake,2,1,0
1502_122615_000033_000002_f,fully_fake,2,1,0
1502_122615_000033_000004_f,fully_fake,2,1,0
1502_122615_000034_000000_f,fully_fake,2,1,0
1502_122615_000034_000005_f,fully_fake,2,1,0
1502_122615_000035_000002_f,fully_fake,2,1,0
1502_122615_000036_000002_f,fully_fake,2,1,0
1502_122615_000036_000003_f,fully_fake,2,1,0
1502_122615_000036_000004_f,fully_fake,2,1,0
1502_122615_000036_000006_f,fully_fake,2,1,0
1502_122615_000036_000007_f,fully_fake,2,1,0
1502_122615_000037_000007_f,fully_fake,2,1,0
1502_122615_000038_000001_f,fully_fake,2,1,0
1502_122615_000038_000002_f,fully_fake,2,1,0
1502_122615_000038_000003_f,fully_fake,2,1,0
1502_122615_000038_000004_f,fully_fake,2,1,0
1502_122615_000039_000001_f,fully_fake,2,1,0
1502_122615_000040_000001_f,fully_fake,2,1,0
1502_122615_000041_000000_f,fully_fake,2,1,0
1502_122615_000042_000000_f,fully_fake,2,1,0
1502_122615_000043_000001_f,fully_fake,2,1,0
1502_122615_000043_000002_f,fully_fake,2,1,0
1502_122615_000043_000003_f,fully_fake,2,1,0
1502_122615_000043_000005_f,fully_fake,2,1,0
1502_122615_000043_000006_f,fully_fake,2,1,0
1502_122615_000043_000008_f,fully_fake,2,1,0
1502_122615_000043_000009_f,fully_fake,2,1,0
1502_122615_000043_000011_f,fully_fake,2,1,0
1502_122615_000044_000000_f,fully_fake,2,1,0
1502_122615_000045_000000_f,fully_fake,2,1,0
1502_122615_000045_000002_f,fully_fake,2,1,0
1502_122615_000046_000000_f,fully_fake,2,1,0
1502_122615_000046_000001_f,fully_fake,2,1,0
1502_122615_000047_000002_f,fully_fake,2,1,0
1502_122615_000047_000005_f,fully_fake,2,1,0
1502_122615_000048_000000_f,fully_fake,2,1,0
1502_122615_000048_000001_f,fully_fake,2,1,0
1502_122615_000049_000000_f,fully_fake,2,1,0
1502_122619_000002_000000_f,fully_fake,2,1,0
1502_122619_000002_000004_f,fully_fake,2,1,0
1502_122619_000002_000005_f,fully_fake,2,1,0
1502_122619_000003_000002_f,fully_fake,2,1,0
1502_122619_000003_000003_f,fully_fake,2,1,0
1502_122619_000003_000004_f,fully_fake,2,1,0
1502_122619_000004_000001_f,fully_fake,2,1,0
1502_122619_000004_000002_f,fully_fake,2,1,0
1502_122619_000004_000006_f,fully_fake,2,1,0
1502_122619_000005_000000_f,fully_fake,2,1,0
1502_122619_000008_000000_f,fully_fake,2,1,0
1502_122619_000009_000000_f,fully_fake,2,1,0
1502_122619_000010_000000_f,fully_fake,2,1,0
1502_122619_000011_000000_f,fully_fake,2,1,0
1502_122619_000015_000000_f,fully_fake,2,1,0
1502_122619_000016_000000_f,fully_fake,2,1,0
1502_122619_000016_000001_f,fully_fake,2,1,0
1502_122619_000020_000000_f,fully_fake,2,1,0
1502_122619_000021_000000_f,fully_fake,2,1,0
1502_122619_000023_000000_f,fully_fake,2,1,0
1502_122619_000024_000002_f,fully_fake,2,1,0
1502_122619_000025_000000_f,fully_fake,2,1,0
1502_122619_000026_000000_f,fully_fake,2,1,0
1502_122619_000031_000003_f,fully_fake,2,1,0
1502_122619_000032_000000_f,fully_fake,2,1,0
1502_122619_000032_000001_f,fully_fake,2,1,0
1502_122619_000032_000002_f,fully_fake,2,1,0
1502_122619_000032_000003_f,fully_fake,2,1,0
1502_122619_000032_000004_f,fully_fake,2,1,0
1502_122619_000033_000000_f,fully_fake,2,1,0
1502_122619_000033_000001_f,fully_fake,2,1,0
1502_122619_000035_000000_f,fully_fake,2,1,0
1502_122619_000035_000002_f,fully_fake,2,1,0
1502_122619_000035_000003_f,fully_fake,2,1,0
1502_122619_000042_000003_f,fully_fake,2,1,0
1502_122619_000043_000001_f,fully_fake,2,1,0
1502_122619_000043_000003_f,fully_fake,2,1,0
1502_122619_000043_000004_f,fully_fake,2,1,0
1502_122619_000046_000000_f,fully_fake,2,1,0
1502_122619_000050_000000_f,fully_fake,2,1,0
1502_122619_000050_000001_f,fully_fake,2,1,0
1502_122619_000051_000001_f,fully_fake,2,1,0
1502_122619_000052_000001_f,fully_fake,2,1,0
1502_122619_000052_000002_f,fully_fake,2,1,0
1502_122619_000054_000003_f,fully_fake,2,1,0
1502_122619_000055_000000_f,fully_fake,2,1,0
1502_122619_000056_000003_f,fully_fake,2,1,0
1502_122619_000056_000005_f,fully_fake,2,1,0
1502_122619_000057_000002_f,fully_fake,2,1,0
1502_122619_000058_000000_f,fully_fake,2,1,0
1502_122619_000061_000000_f,fully_fake,2,1,0
1502_122619_000062_000001_f,fully_fake,2,1,0
1502_122619_000063_000001_f,fully_fake,2,1,0
1578_140045_000007_000000_f,fully_fake,2,1,0
1578_140045_000010_000000_f,fully_fake,2,1,0
1578_140045_000011_000000_f,fully_fake,2,1,0
1578_140045_000015_000003_f,fully_fake,2,1,0
1578_140045_000020_000001_f,fully_fake,2,1,0
1578_140045_000024_000000_f,fully_fake,2,1,0
1578_140045_000028_000000_f,fully_fake,2,1,0
1578_140045_000030_000000_f,fully_fake,2,1,0
1578_140045_000031_000000_f,fully_fake,2,1,0
1578_140045_000034_000003_f,fully_fake,2,1,0
1578_140045_000038_000000_f,fully_fake,2,1,0
1578_140045_000039_000001_f,fully_fake,2,1,0
1578_140045_000041_000000_f,fully_fake,2,1,0
1578_140045_000046_000006_f,fully_fake,2,1,0
1578_140045_000046_000007_f,fully_fake,2,1,0
1578_140045_000046_000009_f,fully_fake,2,1,0
1578_140045_000048_000000_f,fully_fake,2,1,0
1578_140045_000050_000000_f,fully_fake,2,1,0
1578_140045_000051_000000_f,fully_fake,2,1,0
1578_140045_000052_000000_f,fully_fake,2,1,0
1578_140049_000003_000002_f,fully_fake,2,1,0
1578_140049_000005_000001_f,fully_fake,2,1,0
1578_140049_000007_000002_f,fully_fake,2,1,0
1578_140049_000007_000003_f,fully_fake,2,1,0
1578_140049_000008_000000_f,fully_fake,2,1,0
1578_140049_000016_000002_f,fully_fake,2,1,0
1578_140049_000017_000000_f,fully_fake,2,1,0
1578_140049_000018_000000_f,fully_fake,2,1,0
1578_140049_000024_000002_f,fully_fake,2,1,0
1578_140049_000029_000000_f,fully_fake,2,1,0
1578_140049_000034_000001_f,fully_fake,2,1,0
1578_140049_000035_000000_f,fully_fake,2,1,0
1578_140049_000035_000005_f,fully_fake,2,1,0
1578_140049_000040_000001_f,fully_fake,2,1,0
1578_140049_000041_000001_f,fully_fake,2,1,0
1578_140049_000043_000000_f,fully_fake,2,1,0
1578_140049_000048_000000_f,fully_fake,2,1,0
1578_140049_000051_000000_f,fully_fake,2,1,0
1578_140049_000052_000000_f,fully_fake,2,1,0
1578_140049_000053_000000_f,fully_fake,2,1,0
1578_6379_000027_000000_f,fully_fake,2,1,0
1578_6379_000035_000000_f,fully_fake,2,1,0
1594_135914_000003_000001_f,fully_fake,2,1,0
1594_135914_000005_000002_f,fully_fake,2,1,0
1594_135914_000005_000003_f,fully_fake,2,1,0
1594_135914_000008_000002_f,fully_fake,2,1,0
1594_135914_000008_000004_f,fully_fake,2,1,0
1594_135914_000010_000000_f,fully_fake,2,1,0
1594_135914_000010_000002_f,fully_fake,2,1,0
1594_135914_000012_000001_f,fully_fake,2,1,0
1594_135914_000014_000001_f,fully_fake,2,1,0
1594_135914_000015_000001_f,fully_fake,2,1,0
1594_135914_000016_000003_f,fully_fake,2,1,0
1594_135914_000016_000004_f,fully_fake,2,1,0
1594_135914_000019_000000_f,fully_fake,2,1,0
1594_135914_000024_000005_f,fully_fake,2,1,0
1594_135914_000025_000000_f,fully_fake,2,1,0
1594_135914_000026_000002_f,fully_fake,2,1,0
1594_135914_000026_000004_f,fully_fake,2,1,0
1594_135914_000030_000001_f,fully_fake,2,1,0
1594_135914_000030_000002_f,fully_fake,2,1,0
1594_135914_000032_000005_f,fully_fake,2,1,0
1594_135914_000033_000001_f,fully_fake,2,1,0
1594_135914_000033_000002_f,fully_fake,2,1,0
1594_135914_000035_000001_f,fully_fake,2,1,0
1594_135914_000036_000004_f,fully_fake,2,1,0
1594_135914_000036_000005_f,fully_fake,2,1,0
1594_135914_000037_000000_f,fully_fake,2,1,0
1594_135914_000037_000002_f,fully_fake,2,1,0
1594_135914_000038_000001_f,fully_fake,2,1,0
1624_142933_000002_000000_f,fully_fake,2,1,0
1624_142933_000003_000000_f,fully_fake,2,1,0
1624_142933_000003_000001_f,fully_fake,2,1,0
1624_142933_000004_000001_f,fully_fake,2,1,0
1624_142933_000005_000000_f,fully_fake,2,1,0
1624_142933_000006_000002_f,fully_fake,2,1,0
1624_142933_000007_000000_f,fully_fake,2,1,0
1624_142933_000007_000001_f,fully_fake,2,1,0
1624_142933_000008_000001_f,fully_fake,2,1,0
1624_142933_000009_000002_f,fully_fake,2,1,0
1624_142933_000009_000005_f,fully_fake,2,1,0
1624_142933_000010_000000_f,fully_fake,2,1,0
1624_142933_000010_000001_f,fully_fake,2,1,0
1624_142933_000010_000004_f,fully_fake,2,1,0
1624_142933_000010_000005_f,fully_fake,2,1,0
1624_142933_000012_000002_f,fully_fake,2,1,0
1624_142933_000013_000001_f,fully_fake,2,1,0
1624_142933_000014_000000_f,fully_fake,2,1,0
1624_142933_000014_000003_f,fully_fake,2,1,0
1624_142933_000015_000000_f,fully_fake,2,1,0
1624_142933_000016_000001_f,fully_fake,2,1,0
1624_142933_000018_000001_f,fully_fake,2,1,0
1624_142933_000018_000002_f,fully_fake,2,1,0
1624_142933_000018_000004_f,fully_fake,2,1,0
1624_142933_000018_000005_f,fully_fake,2,1,0
1624_142933_000019_000000_f,fully_fake,2,1,0
1624_142933_000020_000000_f,fully_fake,2,1,0
1624_142933_000021_000000_f,fully_fake,2,1,0
1624_142933_000022_000001_f,fully_fake,2,1,0
1624_142933_000022_000003_f,fully_fake,2,1,0
1624_142933_000022_000005_f,fully_fake,2,1,0
1624_142933_000023_000000_f,fully_fake,2,1,0
1624_142933_000023_000001_f,fully_fake,2,1,0
1624_142933_000023_000003_f,fully_fake,2,1,0
1624_142933_000023_000005_f,fully_fake,2,1,0
1624_142933_000023_000007_f,fully_fake,2,1,0
1624_142933_000023_000009_f,fully_fake,2,1,0
1624_142933_000024_000000_f,fully_fake,2,1,0
1624_142933_000025_000000_f,fully_fake,2,1,0
1624_142933_000026_000000_f,fully_fake,2,1,0
1624_142933_000026_000001_f,fully_fake,2,1,0
1624_142933_000026_000002_f,fully_fake,2,1,0
1624_142933_000027_000001_f,fully_fake,2,1,0
1624_142933_000028_000000_f,fully_fake,2,1,0
1624_142933_000028_000001_f,fully_fake,2,1,0
1624_142933_000028_000002_f,fully_fake,2,1,0
1624_142933_000029_000000_f,fully_fake,2,1,0
1624_142933_000030_000000_f,fully_fake,2,1,0
1624_142933_000032_000001_f,fully_fake,2,1,0
1624_142933_000033_000001_f,fully_fake,2,1,0
1624_142933_000033_000002_f,fully_fake,2,1,0
1624_142933_000034_000000_f,fully_fake,2,1,0
1624_142933_000034_000001_f,fully_fake,2,1,0
1624_142933_000034_000002_f,fully_fake,2,1,0
1624_142933_000034_000004_f,fully_fake,2,1,0
1624_142933_000035_000000_f,fully_fake,2,1,0
1624_142933_000035_000002_f,fully_fake,2,1,0
1624_142933_000035_000004_f,fully_fake,2,1,0
1624_142933_000036_000001_f,fully_fake,2,1,0
1624_142933_000036_000003_f,fully_fake,2,1,0
1624_142933_000037_000001_f,fully_fake,2,1,0
1624_142933_000037_000002_f,fully_fake,2,1,0
1624_142933_000038_000000_f,fully_fake,2,1,0
1624_142933_000038_000002_f,fully_fake,2,1,0
1624_142933_000038_000003_f,fully_fake,2,1,0
1624_142933_000038_000004_f,fully_fake,2,1,0
1624_142933_000038_000005_f,fully_fake,2,1,0
1624_142933_000038_000006_f,fully_fake,2,1,0
1624_142933_000040_000000_f,fully_fake,2,1,0
1624_168623_000003_000001_f,fully_fake,2,1,0
1624_168623_000003_000002_f,fully_fake,2,1,0
1624_168623_000003_000003_f,fully_fake,2,1,0
1624_168623_000003_000004_f,fully_fake,2,1,0
1624_168623_000003_000007_f,fully_fake,2,1,0
1624_168623_000004_000001_f,fully_fake,2,1,0
1624_168623_000004_000007_f,fully_fake,2,1,0
1624_168623_000004_000008_f,fully_fake,2,1,0
1624_168623_000004_000009_f,fully_fake,2,1,0
1624_168623_000005_000001_f,fully_fake,2,1,0
1624_168623_000005_000002_f,fully_fake,2,1,0
1624_168623_000008_000000_f,fully_fake,2,1,0
1624_168623_000008_000001_f,fully_fake,2,1,0
1624_168623_000009_000001_f,fully_fake,2,1,0
1624_168623_000011_000001_f,fully_fake,2,1,0
1624_168623_000012_000000_f,fully_fake,2,1,0
1624_168623_000012_000011_f,fully_fake,2,1,0
1624_168623_000013_000002_f,fully_fake,2,1,0
1624_168623_000016_000000_f,fully_fake,2,1,0
1624_168623_000017_000001_f,fully_fake,2,1,0
1624_168623_000017_000002_f,fully_fake,2,1,0
1624_168623_000021_000002_f,fully_fake,2,1,0
1624_168623_000024_000000_f,fully_fake,2,1,0
196_122150_000001_000000_f,fully_fake,2,1,0
196_122150_000001_000003_f,fully_fake,2,1,0
196_122150_000002_000001_f,fully_fake,2,1,0
196_122150_000003_000001_f,fully_fake,2,1,0
196_122150_000003_000002_f,fully_fake,2,1,0
196_122150_000003_000003_f,fully_fake,2,1,0
196_122150_000003_000004_f,fully_fake,2,1,0
196_122150_000003_000005_f,fully_fake,2,1,0
196_122150_000004_000000_f,fully_fake,2,1,0
196_122150_000005_000002_f,fully_fake,2,1,0
196_122150_000006_000000_f,fully_fake,2,1,0
196_122150_000006_000001_f,fully_fake,2,1,0
196_122150_000006_000003_f,fully_fake,2,1,0
196_122150_000006_000007_f,fully_fake,2,1,0
196_122150_000006_000008_f,fully_fake,2,1,0
196_122150_000006_000009_f,fully_fake,2,1,0
196_122150_000007_000000_f,fully_fake,2,1,0
196_122150_000007_000002_f,fully_fake,2,1,0
196_122150_000008_000000_f,fully_fake,2,1,0
196_122150_000009_000002_f,fully_fake,2,1,0
196_122150_000009_000003_f,fully_fake,2,1,0
196_122150_000011_000001_f,fully_fake,2,1,0
196_122150_000011_000002_f,fully_fake,2,1,0
196_122150_000012_000000_f,fully_fake,2,1,0
196_122150_000013_000000_f,fully_fake,2,1,0
196_122150_000013_000001_f,fully_fake,2,1,0
196_122150_000013_000002_f,fully_fake,2,1,0
196_122150_000014_000001_f,fully_fake,2,1,0
196_122150_000014_000002_f,fully_fake,2,1,0
196_122150_000015_000000_f,fully_fake,2,1,0
196_122152_000001_000002_f,fully_fake,2,1,0
196_122152_000001_000003_f,fully_fake,2,1,0
196_122152_000001_000004_f,fully_fake,2,1,0
196_122152_000001_000007_f,fully_fake,2,1,0
196_122152_000002_000000_f,fully_fake,2,1,0
196_122152_000002_000001_f,fully_fake,2,1,0
196_122152_000003_000000_f,fully_fake,2,1,0
196_122152_000003_000002_f,fully_fake,2,1,0
196_122152_000003_000004_f,fully_fake,2,1,0
196_122152_000004_000000_f,fully_fake,2,1,0
196_122152_000005_000001_f,fully_fake,2,1,0
196_122152_000005_000002_f,fully_fake,2,1,0
196_122152_000005_000004_f,fully_fake,2,1,0
196_122152_000005_000008_f,fully_fake,2,1,0
196_122152_000005_000009_f,fully_fake,2,1,0
196_122152_000005_000012_f,fully_fake,2,1,0
196_122152_000006_000004_f,fully_fake,2,1,0
196_122152_000007_000000_f,fully_fake,2,1,0
196_122152_000007_000001_f,fully_fake,2,1,0
196_122152_000007_000002_f,fully_fake,2,1,0
196_122152_000008_000000_f,fully_fake,2,1,0
196_122152_000008_000001_f,fully_fake,2,1,0
196_122152_000008_000002_f,fully_fake,2,1,0
196_122152_000008_000003_f,fully_fake,2,1,0
196_122152_000008_000004_f,fully_fake,2,1,0
196_122152_000009_000000_f,fully_fake,2,1,0
196_122152_000009_000001_f,fully_fake,2,1,0
196_122152_000009_000002_f,fully_fake,2,1,0
196_122152_000009_000003_f,fully_fake,2,1,0
196_122152_000009_000004_f,fully_fake,2,1,0
196_122152_000009_000005_f,fully_fake,2,1,0
196_122152_000009_000006_f,fully_fake,2,1,0
196_122152_000009_000007_f,fully_fake,2,1,0
196_122152_000009_000008_f,fully_fake,2,1,0
196_122152_000009_000009_f,fully_fake,2,1,0
196_122152_000009_000010_f,fully_fake,2,1,0
196_122152_000010_000000_f,fully_fake,2,1,0
196_122152_000011_000000_f,fully_fake,2,1,0
196_122152_000011_000001_f,fully_fake,2,1,0
196_122159_000001_000002_f,fully_fake,2,1,0
196_122159_000001_000005_f,fully_fake,2,1,0
196_122159_000001_000010_f,fully_fake,2,1,0
196_122159_000002_000001_f,fully_fake,2,1,0
196_122159_000002_000002_f,fully_fake,2,1,0
196_122159_000002_000005_f,fully_fake,2,1,0
196_122159_000002_000008_f,fully_fake,2,1,0
196_122159_000002_000010_f,fully_fake,2,1,0
196_122159_000002_000011_f,fully_fake,2,1,0
196_122159_000003_000001_f,fully_fake,2,1,0
196_122159_000004_000001_f,fully_fake,2,1,0
196_122159_000006_000001_f,fully_fake,2,1,0
196_122159_000007_000001_f,fully_fake,2,1,0
196_122159_000007_000002_f,fully_fake,2,1,0
196_122159_000007_000005_f,fully_fake,2,1,0
196_122159_000008_000000_f,fully_fake,2,1,0
196_122159_000008_000001_f,fully_fake,2,1,0
196_122159_000009_000000_f,fully_fake,2,1,0
196_122159_000009_000004_f,fully_fake,2,1,0
196_122159_000011_000001_f,fully_fake,2,1,0
196_122159_000011_000009_f,fully_fake,2,1,0
196_122159_000011_000012_f,fully_fake,2,1,0
196_122159_000011_000013_f,fully_fake,2,1,0
196_122159_000011_000014_f,fully_fake,2,1,0
196_122159_000011_000016_f,fully_fake,2,1,0
196_122159_000011_000017_f,fully_fake,2,1,0
196_122159_000012_000001_f,fully_fake,2,1,0
196_122159_000013_000000_f,fully_fake,2,1,0
196_122159_000013_000001_f,fully_fake,2,1,0
196_122159_000014_000001_f,fully_fake,2,1,0
196_122159_000014_000004_f,fully_fake,2,1,0
196_122159_000014_000006_f,fully_fake,2,1,0
196_122159_000014_000007_f,fully_fake,2,1,0
196_122159_000014_000011_f,fully_fake,2,1,0
196_122159_000014_000012_f,fully_fake,2,1,0
196_122159_000014_000021_f,fully_fake,2,1,0
196_122159_000014_000022_f,fully_fake,2,1,0
196_122159_000014_000023_f,fully_fake,2,1,0
196_122159_000014_000025_f,fully_fake,2,1,0
196_122159_000015_000000_f,fully_fake,2,1,0
196_122159_000017_000001_f,fully_fake,2,1,0
196_122159_000017_000002_f,fully_fake,2,1,0
1970_10594_000003_000003_f,fully_fake,2,1,0
1970_10594_000005_000004_f,fully_fake,2,1,0
1970_10594_000014_000003_f,fully_fake,2,1,0
1970_10594_000030_000000_f,fully_fake,2,1,0
1970_10594_000039_000001_f,fully_fake,2,1,0
1970_26100_000008_000000_f,fully_fake,2,1,0
1970_26100_000008_000001_f,fully_fake,2,1,0
1970_26100_000009_000000_f,fully_fake,2,1,0
1970_26100_000009_000002_f,fully_fake,2,1,0
1970_26100_000010_000000_f,fully_fake,2,1,0
1970_26100_000014_000000_f,fully_fake,2,1,0
1970_26100_000016_000000_f,fully_fake,2,1,0
1970_26100_000016_000003_f,fully_fake,2,1,0
1970_26100_000018_000001_f,fully_fake,2,1,0
1970_26100_000019_000000_f,fully_fake,2,1,0
1970_26100_000020_000003_f,fully_fake,2,1,0
1970_26100_000020_000006_f,fully_fake,2,1,0
1970_26100_000021_000000_f,fully_fake,2,1,0
1970_26100_000021_000002_f,fully_fake,2,1,0
1970_26100_000024_000002_f,fully_fake,2,1,0
1970_26100_000024_000003_f,fully_fake,2,1,0
1970_26100_000025_000001_f,fully_fake,2,1,0
1970_26100_000030_000002_f,fully_fake,2,1,0
1970_26100_000030_000004_f,fully_fake,2,1,0
1970_26100_000030_000007_f,fully_fake,2,1,0
1970_26100_000031_000000_f,fully_fake,2,1,0
1970_26100_000033_000003_f,fully_fake,2,1,0
1970_26100_000033_000004_f,fully_fake,2,1,0
1970_26100_000034_000000_f,fully_fake,2,1,0
1970_26100_000036_000001_f,fully_fake,2,1,0
1970_26100_000037_000000_f,fully_fake,2,1,0
1970_26100_000037_000001_f,fully_fake,2,1,0
1970_26100_000057_000000_f,fully_fake,2,1,0
1970_26100_000068_000000_f,fully_fake,2,1,0
1970_26100_000074_000001_f,fully_fake,2,1,0
1970_26100_000076_000001_f,fully_fake,2,1,0
1970_26100_000076_000002_f,fully_fake,2,1,0
1970_26100_000076_000003_f,fully_fake,2,1,0
1970_26100_000076_000004_f,fully_fake,2,1,0
1970_26100_000078_000000_f,fully_fake,2,1,0
1970_28415_000003_000000_f,fully_fake,2,1,0
1970_28415_000003_000002_f,fully_fake,2,1,0
1970_28415_000004_000000_f,fully_fake,2,1,0
1970_28415_000004_000002_f,fully_fake,2,1,0
1970_28415_000004_000004_f,fully_fake,2,1,0
1970_28415_000004_000005_f,fully_fake,2,1,0
1970_28415_000005_000002_f,fully_fake,2,1,0
1970_28415_000006_000000_f,fully_fake,2,1,0
1970_28415_000007_000001_f,fully_fake,2,1,0
1970_28415_000008_000000_f,fully_fake,2,1,0
1970_28415_000008_000001_f,fully_fake,2,1,0
1970_28415_000008_000003_f,fully_fake,2,1,0
1970_28415_000010_000000_f,fully_fake,2,1,0
1970_28415_000016_000001_f,fully_fake,2,1,0
1970_28415_000017_000000_f,fully_fake,2,1,0
1970_28415_000018_000000_f,fully_fake,2,1,0
1970_28415_000020_000000_f,fully_fake,2,1,0
1970_28415_000021_000000_f,fully_fake,2,1,0
1970_28415_000022_000000_f,fully_fake,2,1,0
1970_28415_000022_000001_f,fully_fake,2,1,0
1970_28415_000022_000002_f,fully_fake,2,1,0
1970_28415_000023_000000_f,fully_fake,2,1,0
1970_28415_000023_000001_f,fully_fake,2,1,0
1970_28415_000024_000000_f,fully_fake,2,1,0
1970_28415_000024_000001_f,fully_fake,2,1,0
1970_28415_000027_000000_f,fully_fake,2,1,0
1970_28415_000027_000001_f,fully_fake,2,1,0
1970_28415_000031_000000_f,fully_fake,2,1,0
1970_28415_000032_000000_f,fully_fake,2,1,0
1970_28415_000033_000000_f,fully_fake,2,1,0
1970_28415_000033_000001_f,fully_fake,2,1,0
1970_28415_000033_000002_f,fully_fake,2,1,0
1970_28415_000034_000002_f,fully_fake,2,1,0
1970_28415_000037_000001_f,fully_fake,2,1,0
1970_28415_000038_000000_f,fully_fake,2,1,0
1970_28415_000039_000000_f,fully_fake,2,1,0
1970_28415_000040_000001_f,fully_fake,2,1,0
1970_28415_000041_000000_f,fully_fake,2,1,0
1970_28415_000042_000000_f,fully_fake,2,1,0
1970_28415_000044_000001_f,fully_fake,2,1,0
1970_28415_000044_000003_f,fully_fake,2,1,0
1970_28415_000045_000000_f,fully_fake,2,1,0
1970_28415_000047_000000_f,fully_fake,2,1,0
1970_28415_000048_000000_f,fully_fake,2,1,0
1970_28415_000048_000001_f,fully_fake,2,1,0
1970_28415_000050_000006_f,fully_fake,2,1,0
1970_28415_000051_000000_f,fully_fake,2,1,0
1970_28415_000053_000000_f,fully_fake,2,1,0
1970_28415_000053_000002_f,fully_fake,2,1,0
1970_28415_000055_000000_f,fully_fake,2,1,0
